Customer ID,Age,Annual Income (USD),Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
CUST0532,40.0,98454.58,Female,Bag,Accessories,737.66,Houston,M,Black,Spring,5.0,No,Express,No,No,9.0,Credit Card,Fortnightly
CUST0533,34.0,63154.0,Female,Bag,Accessories,242.17,New York,M,Green,Winter,5.0,No,Express,Yes,Yes,7.0,Credit Card,Fortnightly
CUST0534,43.0,67587.71,Male,Pants,Clothing,213.84,New York,S,Green,Spring,4.0,Yes,Express,Yes,No,8.0,PayPal,Weekly
CUST0535,25.0,66575.48,Female,Pants,Clothing,83.13,Miami  ,S,Green,Spring,5.0,No,Standard,Yes,Yes,4.0,Apple Pay,Monthly
CUST0536,46.0,20000.0,Male,Shirt,Clothing,22.0,Los Angeles,XL,Red,Winter,5.0,No,Standard,No,No,5.0,Debit Card,Fortnightly
CUST0537,43.0,97975.31,Female,Pants,Clothing,146.84,Los Angeles,L,Black,Summer,5.0,Yes,Express,Yes,No,11.0,Credit Card,Monthly
CUST0538,27.0,28904.29,Female,Dress,Clothing,36.63,Chicago,S,Yellow,Summer,4.0,Yes,Standard,Yes,No,0.0,Debit Card,Weekly
CUST0539,43.0,67751.18,Female,Pants,Clothing,-216.84,Miami,L,Green,Winter,5.0,No,Same-Day,Yes,No,10.0,Debit Card,Monthly
CUST0540,51.0,57008.25,Female,Shirt,Clothing,58.95,Miami,XL,Black,Summer,5.0,No,Same-Day,Yes,Yes,7.0,Debit Card,Monthly
CUST0541,58.0,44106.37,Male,Jacket,Clothing,89.86,Los Angeles,S,Green,Fall,5.0,Yes,Same-Day,Yes,No,10.0,Debit Card,Weekly
CUST0542,24.0,46608.27,Male,Shirt,Clothing,55.65,Miami,L,White,Fall,5.0,No,Express,No,No,1.0,Credit Card,Fortnightly
CUST0543,21.0,30322.99,Female,Pants,Clothing,64.86,Los Angeles,S,White,Spring,5.0,No,Express,No,No,3.0,Debit Card,Monthly
CUST0544,62.0,76930.08,Female,Jacket,Clothing,111.55,Miami,XL,White,Summer,5.0,No,Standard,Yes,No,14.0,Debit Card,Monthly
CUST0545,28.0,54296.19,Male,Dress,,130.64,New York,XL,Blue,Fall,5.0,No,Standard,Yes,No,3.0,Credit Card,Fortnightly
CUST0546,46.0,96926.02,Female,Shirt,Clothing,178.3,Los Angeles,S,Green,Winter,5.0,Yes,Standard,No,Yes,13.0,PayPal,Fortnightly
CUST0547,53.0,86920.55,Male,Pants,Clothing,148.67,Los Angeles,L,Blue,Summer,4.0,No,Same-Day,Yes,No,9.0,Credit Card,Monthly
CUST0548,42.0,49340.16,Male,Shirt,Clothing,76.23,Houston,M,Black,Fall,5.0,Yes,Same-Day,No,Yes,5.0,Credit Card,Weekly
CUST0549,38.0,94925.34,Male,Shoes,Footwear,-445.94,Miami,M,Blue,Fall,5.0,No,Same-Day,Yes,Yes,9.0,Google Pay,Fortnightly
CUST0550,53.0,72656.09,Female,Shirt,Unknown,83.43,Miami,S,Black,Winter,5.0,Yes,,No,No,13.0,Credit Card,Fortnightly
CUST0551,27.0,31651.27,Male,Pants,Clothing,91.93,Los Angeles,L,Black,Spring,5.0,No,Standard,No,No,3.0,Credit Card,Weekly
CUST0552,54.0,74297.12,Female,Dress,Clothing,211.76,New York,M,Black,Winter,4.0,Yes,Express,Yes,Yes,8.0,Debit Card,Monthly
CUST0553,26.0,77511.4,Male,Jacket,Clothing,439.84,New York,XL,Yellow,Spring,4.0,No,Express,No,Yes,7.0,Google Pay,Fortnightly
CUST0554,41.0,92004.43,Female,Shoes,Footwear,297.4,New York,L,Blue,Fall,5.0,Yes,Same-Day,Yes,Yes,8.0,Google Pay,Monthly
CUST0555,52.0,76283.7,Female,Jacket,Clothing,490.29,Miami,M,Yellow,Spring,4.0,No,Express,No,No,12.0,Debit Card,Monthly
CUST0556,52.0,76268.56,Female,Jacket,Clothing,215.27,Houston,L,Green,Fall,5.0,No,Express,Yes,Yes,8.0,Credit Card,Monthly
CUST0557,65.0,63567.3,Male,Shirt,Clothing,85.0,Los Angeles,S,Blue,Fall,5.0,Yes,Express,Yes,Yes,14.0,PayPal,Weekly
CUST0558,53.0,136918.7,Male,Jacket,Clothing,419.43,Chicago,L,Green,Summer,5.0,Yes,Same-Day,Yes,No,14.0,Debit Card,Monthly
CUST0559,35.0,82638.71,Female,Shoes,Footwear,400.21,Houston,M,Green,Spring,4.0,Yes,Standard,No,Yes,10.0,Credit Card,Monthly
CUST0560,56.0,78600.83,Female,Pants,Clothing,222.11,Chicago,S,Black,Spring,4.0,Yes,Standard,Yes,No,10.0,PayPal,Fortnightly
CUST0561,49.0,110757.09,Female,Shoes,Footwear,223.81,Houston,L,Blue,Spring,5.0,Yes,Express,Yes,Yes,9.0,Debit Card,Fortnightly
CUST0562,41.0,79775.78,male,Shoes,Footwear,356.29,New York,XL,Green,Winter,5.0,No,Standard,Yes,No,10.0,Credit Card,Weekly
CUST0563,40.0,69819.16,Male,,Clothing,52.03,Miami,M,White,Summer,5.0,Yes,Standard,No,Yes,4.0,Apple Pay,Weekly
CUST0564,49.0,80091.25,Male,Bag,Accessories,154.93,Chicago,S,Green,Summer,5.0,Yes,Same-Day,Yes,No,13.0,Debit Card,Fortnightly
CUST0565,54.0,83209.97,Male,Dress,Clothing,206.75,Houston,L,White,Summer,5.0,No,Same-Day,No,No,8.0,Credit Card,Fortnightly
CUST0566,29.0,54441.67,Female,Shoes,Footwear,192.1,Miami  ,XL,Blue,Winter,5.0,Yes,Express,No,Yes,6.0,Credit Card,Weekly
CUST0567,30.0,65914.44,Female,Pants,Clothing,131.25,Chicago,M,Yellow,Spring,5.0,Yes,Express,No,No,3.0,Debit Card,Monthly
CUST0568,40.0,76038.92,Male,Pants,,201.09,Los Angeles,XL,Blue,Spring,5.0,Yes,Express,Yes,Yes,8.0,Credit Card,Weekly
CUST0569,42.0,89652.8,Male,Shirt,Clothing,153.19,Houston,L,Yellow,Spring,4.0,No,Same-Day,Yes,No,11.0,Credit Card,Monthly
CUST0570,52.0,82982.09,Female,Pants,Clothing,92.44,Los Angeles,L,Yellow,Summer,4.0,Yes,Standard,No,No,9.0,Debit Card,Fortnightly
CUST0571,58.0,71572.7,Male,Pants,Clothing,63.17,New York,S,Blue,Summer,5.0,No,Same-Day,Yes,No,12.0,PayPal,Fortnightly
CUST0572,47.0,35044.98,Male,Dress,Clothing,74.06,Los Angeles,XL,Green,Fall,5.0,No,Same-Day,Yes,No,9.0,Debit Card,Fortnightly
CUST0573,34.0,68744.92,Male,Bag,Accessories,553.42,Los Angeles,S,Red,Winter,4.0,Yes,Standard,No,No,3.0,PayPal,Monthly
CUST0574,37.0,81929.77,Male,Dress,Clothing,81.55,Houston,M,Green,Winter,4.0,No,Standard,No,No,5.0,Apple Pay,Weekly
CUST0575,65.0,89960.2,Male,Shoes,Footwear,350.98,New York,S,Green,Summer,5.0,Yess,Express,Yes,No,15.0,Debit Card,Monthly
CUST0576,42.0,20000.0,Male,Pants,Clothing,31.09,Los Angeles,M,Black,Fall,4.0,Yes,Standard,No,Yes,3.0,Credit Card,Weekly
CUST0577,39.0,116767.49,Female,Dress,Clothing,427.21,Miami,L,Black,Spring,5.0,Yes,Standard,Yes,Yes,8.0,Apple Pay,Weekly
,30.0,52906.16,Male,Jacket,Clothing,104.05,Chicago,L,Green,Summer,5.0,Yes,Standard,No,No,6.0,Debit Card,Weekly
CUST0579,36.0,97163.66,Male,Jacket,Clothing,199.98,Los Angeles,XL,White,Winter,5.0,Yess,Standard,Yes,No,9.0,Credit Card,Fortnightly
CUST0580,53.0,59002.35,Female,Pants,Clothing,175.42,New York,M,Yellow,Winter,5.0,No,Express,Yes,No,11.0,Credit Card,Weekly
CUST0581,29.0,64191.61,Female,Pants,Clothing,74.29,Los Angeles,L,Black,Winter,5.0,No,Express,No,Yes,6.0,PayPal,Fortnightly
CUST0582,58.0,48931.69,Female,Shirt,Clothing,110.86,Chicago,XL,Green,Spring,5.0,No,Standard,Yes,No,12.0,Credit Card,Weekly
CUST0583,36.0,62524.62,Male,Jacket,Clothing,324.56,New York,XL,Red,Winter,5.0,No,Standard,Yes,Yes,3.0,Credit Card,Weekly
CUST0584,29.0,83710.47,Female,Jacket,Clothing,124.25,Houston  ,S,White,Spring,Five,Yes,Express,No,No,7.0,PayPal,Fortnightly
CUST0585,26.0,52139.76,Male,Shoes,Footwear,119.35,New York,XL,Blue,Spring,5.0,Yes,Express,Yes,No,0.0,Apple Pay,Fortnightly
CUST0586,24.0,37174.33,Male,Shirt,Clothing,47.53,Houston,L,Green,Spring,Five,No,Standard,Yes,No,5.0,PayPal,Monthly
CUST0587,45.0,106751.69,male,Bag,Accessories,59.26,New York,S,Green,Summer,4.0,Yes,Same-Day,Yes,No,12.0,Credit Card,Weekly
CUST0588,,62435.23,Female,Pants,Clothing,62.79,Chicago,M,Yellow,,4.0,No,Express,No,No,6.0,Credit Card,Fortnightly
CUST0589,48.0,88760.47,Female,Pants,Unknown,307.22,Chicago,M,,Fall,4.0,No,Express,No,Yes,12.0,PayPal,Monthly
CUST0590,36.0,82299.22,Female,Shoes,Footwear,239.56,New York,L,Black,Winter,5.0,No,Express,No,No,8.0,Credit Card,Monthly
CUST0591,64.0,118068.31,Female,Jacket,Clothing,156.4,Los Angeles,L,Black,Summer,Five,No,Standard,No,Yes,12.0,Debit Card,Fortnightly
CUST0592,33.0,54135.72,Female,Shoes,Footwear,140.87,Chicago,S,Black,Winter,5.0,Yes,Standard,No,Yes,8.0,Credit Card,Weekly
CUST0593,22.0,37010.99,Male,Shoes,Footwear,168.25,Houston,S,Blue,Spring,5.0,Yes,Express,Yes,No,3.0,Google Pay,Monthly
CUST0594,52.0,111266.36,Male,Jacket,Clothing,-308.24,Houston,L,White,Summer,5.0,No,Standard,Yes,No,11.0,Credit Card,Weekly
CUST0595,29.0,71582.89,Male,Jacket,Clothing,121.28,Miami,L,White,Fall,5.0,No,Standard,Yes,No,8.0,Credit Card,Weekly
CUST0596,42.0,98740.61,Male,Shirt,Unknown,69.51,Houston,M,Black,Spring,5.0,No,Express,No,Yes,12.0,Apple Pay,Monthly
CUST0597,38.0,87774.6,Female,Shoes,Footwear,273.04,Miami,M,Black,Winter,4.0,No,Standard,Yes,Yes,5.0,Credit Card,Fortnightly
CUST0598,53.0,56424.88,Female,Dress,Clothing,218.4,New York,M,Yellow,Fall,4.0,No,Same-Day,No,Yes,12.0,Credit Card,Weekly
CUST0599,40.0,107668.63,Male,Dress,Clothing,265.6,New York,L,Red,Spring,5.0,Yes,Standard,Yes,No,9.0,Apple Pay,Fortnightly
CUST0600,,37804.82,Female,Shirt,Clothing,17.97,New York,XL,Red,Fall,5.0,No,Standard,No,Yes,2.0,Credit Card,Monthly
CUST0601,56.0,76052.71,Female,Dress,Clothing,152.19,Los Angeles,L,Green,Spring,4.0,No,Express,Yes,Yes,13.0,Credit Card,Weekly
CUST0602,62.0,54914.48,Male,Jacket,Clothing,101.47,Los Angeles,L,Green,Summer,4.0,Yes,Express,Yes,Yes,8.0,Credit Card,Fortnightly
CUST0603,59.0,68717.23,Male,Shirt,Clothing,84.43,Miami,M,White,Spring,5.0,Yes,Same-Day,No,No,13.0,Credit Card,Fortnightly
CUST0604,56.0,76575.25,Female,Pants,Clothing,36.08,Houston,L,White,Summer,4.0,Yes,,Yes,Yes,14.0,Credit Card,Weekly
CUST0605,31.0,59820.36,Female,Dress,Clothing,54.48,Houston,S,,Spring,5.0,Yes,Same-Day,Yes,Yes,6.0,PayPal,Fortnightly
CUST0606,48.0,95548.02,Male,Dress,Clothing,148.16,New York,L,Blue,Spring,5.0,Yes,Same-Day,No,No,8.0,PayPal,Fortnightly
CUST0607,22.0,51137.11,Male,Shirt,Clothing,49.95,Chicago,L,Red,Winter,5.0,Yes,Express,Yes,No,1.0,Credit Card,Monthly
CUST0608,52.0,96338.36,Male,Jacket,Clothing,270.35,Los Angeles,L,Green,Fall,5.0,Yes,Standard,Yes,No,13.0,Credit Card,Monthly
CUST0609,40.0,70116.87,Female,Jacket,Clothing,111.59,Los Angeles,L,,Fall,5.0,Yess,Express,No,Yes,6.0,Google Pay,Fortnightly
CUST0610,46.0,109102.18,Male,Jacket,Clothing,227.7,New York,XL,Red,Fall,5.0,Yes,Same-Day,No,Yes,13.0,Google Pay,Fortnightly
CUST0611,60.0,93789.41,Male,Jacket,Clothing,359.54,Los Angeles,L,Green,Spring,5.0,No,Same-Day,No,Yes,12.0,Credit Card,Weekly
CUST0612,28.0,36585.88,Female,Jacket,Clothing,-132.66,New York,S,Blue,Spring,5.0,Yes,Express,No,No,1.0,Apple Pay,Monthly
CUST0613,35.0,86948.0,Female,Shirt,Clothing,19.5,Miami,S,Yellow,Spring,4.0,No,Express,No,Yes,4.0,PayPal,Weekly
CUST0614,64.0,84023.45,Female,Jacket,Clothing,-307.19,Houston,L,Yellow,Summer,5.0,No,Express,Yes,No,15.0,Credit Card,Fortnightly
CUST0615,29.0,50536.55,Female,Jacket,Clothing,119.11,Chicago,M,Yellow,Summer,5.0,No,Express,No,No,4.0,Credit Card,Weekly
CUST0616,26.0,75635.6,Female,Pants,Clothing,31.64,Houston,XL,Green,Winter,5.0,No,Express,No,Yes,4.0,Credit Card,Fortnightly
CUST0617,27.0,52749.17,Male,Bag,Accessories,301.84,Houston,L,Black,Spring,5.0,No,Same-Day,Yes,Yes,2.0,Apple Pay,Monthly
CUST0618,61.0,72511.53,Male,Bag,Accessories,174.01,Miami,L,Black,Fall,5.0,No,Express,Yes,Yes,11.0,Debit Card,Monthly
CUST0619,34.0,52403.92,Female,Dress,Clothing,160.37,Los Angeles  ,L,Black,Fall,4.0,No,Standard,Yes,No,2.0,PayPal,Fortnightly
CUST0620,55.0,70311.58,Female,Pants,Clothing,198.93,Chicago,M,White,Winter,5.0,No,Same-Day,Yes,No,9.0,Credit Card,Monthly
CUST0621,24.0,24037.25,Female,Jacket,Clothing,149.26,Los Angeles,M,Blue,Fall,5.0,Yes,Same-Day,Yes,Yes,0.0,PayPal,Fortnightly
CUST0622,63.0,41198.98,Female,Dress,Clothing,71.91,Houston,M,Blue,Winter,5.0,No,Standard,No,No,9.0,Debit Card,Weekly
CUST0623,30.0,78917.58,Female,Pants,Clothing,246.74,New York,XL,White,Spring,5.0,No,Standard,Yes,,,Apple Pay,Fortnightly
CUST0624,57.0,53060.77,Male,Shirt,Clothing,100.49,Houston,S,Red,Fall,4.0,No,Same-Day,No,Yes,10.0,Credit Card,Weekly
CUST0625,59.0,50172.15,Male,Dress,Clothing,144.55,Los Angeles,XL,Yellow,Spring,5.0,No,Express,Yes,Yes,13.0,Debit Card,Fortnightly
CUST0626,26.0,22699.15,Male,Bag,Accessories,76.64,Houston,M,Black,Summer,4.0,Yes,Same-Day,No,No,1.0,Credit Card,Monthly
CUST0627,44.0,62220.77,Male,Pants,Clothing,42.19,New York,S,Yellow,Fall,5.0,No,Same-Day,Yes,No,9.0,PayPal,Fortnightly
CUST0628,19.0,21769.1,Female,Pants,Clothing,38.26,Miami,S,Black,Summer,5.0,Yes,Standard,No,Yes,3.0,PayPal,Fortnightly
CUST0629,22.0,51420.15,Male,Pants,Clothing,125.13,Los Angeles,M,Yellow,Fall,4.0,Yes,Same-Day,No,Yes,0.0,Credit Card,Fortnightly
CUST0630,46.0,110245.43,Female,Bag,Accessories,202.02,Houston,M,Red,Spring,5.0,No,Express,No,No,10.0,PayPal,Monthly
CUST0631,54.0,67796.24,Female,Pants,Clothing,208.63,Los Angeles,XL,Yellow,Winter,4.0,No,Standard,No,Yes,8.0,Credit Card,Fortnightly
CUST0632,55.0,115048.72,Female,Shirt,Clothing,38.91,Miami,M,Yellow,Spring,4.0,Yes,Same-Day,No,No,11.0,PayPal,Monthly
CUST0633,,94635.31,Male,Pants,Clothing,222.15,Houston,S,Green,Spring,5.0,Yess,Same-Day,No,Yes,8.0,Credit Card,Fortnightly
CUST0634,25.0,50127.53,Female,Shirt,Clothing,124.19,Houston,L,Yellow,Spring,5.0,No,Express,No,No,1.0,PayPal,Weekly
CUST0635,65.0,20011.89,Male,Pants,Clothing,54.27,Los Angeles,M,Green,Fall,5.0,Yes,Same-Day,No,Yes,11.0,PayPal,Fortnightly
CUST0636,62.0,115818.85,Male,Pants,Clothing,184.09,Los Angeles,M,Blue,Winter,5.0,Yes,Same-Day,No,No,12.0,Credit Card,Weekly
CUST0637,18.0,21104.28,Female,Dress,Clothing,76.5,New York,XL,White,Summer,5.0,No,Same-Day,No,Yes,0.0,Debit Card,Monthly
CUST0638,39.0,42092.03,Female,Dress,Clothing,-137.03,Miami,XL,Yellow,Spring,5.0,No,Same-Day,,No,,Debit Card,Monthly
CUST0639,34.0,70338.56,Female,Bag,Accessories,479.96,New York,M,Blue,Fall,4.0,No,Express,No,No,5.0,Credit Card,Fortnightly
CUST0640,24.0,59397.52,Male,Jacket,Clothing,65.41,Houston,S,Green,Summer,4.0,Yes,Same-Day,,No,,Debit Card,Monthly
CUST0641,42.0,102685.46,Female,Shirt,Clothing,73.9,Los Angeles,S,Yellow,Spring,5.0,No,Same-Day,Yes,No,6.0,PayPal,Fortnightly
CUST0642,62.0,81278.18,Male,Jacket,Clothing,244.96,Houston,L,Yellow,Summer,5.0,Yes,Same-Day,No,Yes,12.0,PayPal,Monthly
CUST0643,21.0,40947.54,Female,Pants,Clothing,109.52,Houston,M,Red,Spring,5.0,Yes,Standard,No,No,2.0,Apple Pay,Weekly
CUST0644,53.0,106335.39,Female,Bag,,793.42,Chicago,XL,Blue,Summer,5.0,No,Express,Yes,No,12.0,Debit Card,Monthly
CUST0645,23.0,42589.29,Male,Pants,Unknown,93.67,Chicago,S,Black,Summer,5.0,Yes,Standard,Yes,Yes,4.0,PayPal,Weekly
CUST0646,48.0,92029.79,Male,Pants,Clothing,86.4,Houston,L,Black,Winter,4.0,No,Standard,No,No,10.0,Apple Pay,Fortnightly
CUST0647,36.0,77084.02,Male,Shirt,Clothing,86.2,Los Angeles,M,Red,Winter,4.0,No,Express,Yes,Yes,10.0,Debit Card,Fortnightly
CUST0648,61.0,68748.14,Male,Shoes,Footwear,287.55,Houston,S,Green,Spring,5.0,Yes,Standard,No,No,9.0,Credit Card,Fortnightly
CUST0649,56.0,54920.71,Male,Shirt,Clothing,105.82,Chicago,M,Black,Fall,5.0,No,Standard,No,No,7.0,Credit Card,Weekly
CUST0650,44.0,69386.5,Male,Shoes,Footwear,143.89,Los Angeles,M,Black,Winter,5.0,Yes,Standard,No,No,9.0,Apple Pay,Fortnightly
CUST0651,27.0,29605.65,Female,Pants,Clothing,50.9,Houston,S,White,Summer,4.0,Yes,Express,Yes,No,4.0,Debit Card,Fortnightly
CUST0652,43.0,73033.21,Female,Dress,Clothing,169.41,Miami,S,Blue,Winter,5.0,No,Same-Day,No,No,11.0,PayPal,Weekly
CUST0653,36.0,55228.18,Male,Shirt,Clothing,32.38,Miami,S,Green,Winter,4.0,No,Express,No,No,4.0,Credit Card,Monthly
CUST0654,56.0,47928.21,Female,Shoes,,227.42,Houston,M,Yellow,Spring,4.0,No,Express,Yes,Yes,11.0,Apple Pay,Fortnightly
CUST0655,20.0,36798.94,Male,Pants,Clothing,87.94,Los Angeles,M,Blue,Winter,5.0,No,Express,No,Yes,0.0,Debit Card,Monthly
CUST0656,62.0,97840.05,Female,Jacket,Clothing,581.67,Houston,L,Green,Winter,4.0,Yes,Standard,No,No,13.0,Debit Card,Monthly
CUST0657,30.0,68774.75,Female,Jacket,Clothing,277.31,Houston,XL,Black,Summer,5.0,Yes,Same-Day,No,No,4.0,Credit Card,Fortnightly
CUST0658,45.0,45737.48,Male,Dress,Clothing,210.8,Chicago,M,White,Winter,4.0,Yes,Express,No,Yes,9.0,Credit Card,Fortnightly
CUST0659,37.0,55207.44,Male,Pants,Clothing,88.15,Miami,XL,,Summer,5.0,No,Express,No,Yes,2.0,PayPal,Weekly
CUST0660,45.0,108519.28,Male,Shirt,Clothing,250.57,Chicago,S,Black,Winter,5.0,Yes,Same-Day,No,No,8.0,Google Pay,Weekly
CUST0661,25.0,40262.69,Female,Dress,Clothing,45.42,Chicago,M,Green,Winter,5.0,Yes,Same-Day,Yes,No,5.0,Credit Card,Fortnightly
CUST0662,58.0,65507.34,Male,Dress,Clothing,141.45,Houston,L,Blue,Fall,5.0,No,Same-Day,No,No,14.0,Credit Card,Monthly
CUST0663,56.0,81001.04,Female,Shirt,Clothing,193.71,Chicago,L,Yellow,Winter,4.0,No,Standard,No,No,11.0,Credit Card,Weekly
CUST0664,18.0,25316.56,Male,Shirt,Clothing,18.06,Miami,XL,Blue,Summer,5.0,No,Same-Day,Yes,No,0.0,Credit Card,Weekly
CUST0665,20.0,36053.76,Female,Shoes,Footwear,132.35,Chicago,S,Black,Summer,5.0,Yes,Standard,No,No,2.0,Credit Card,Fortnightly
CUST0666,30.0,34989.62,Female,Shirt,Clothing,66.86,Miami,XL,Blue,Spring,4.0,No,Express,No,Yes,0.0,PayPal,Fortnightly
CUST0667,45.0,69965.81,Male,Shoes,Footwear,77.57,Chicago,S,Yellow,Spring,5.0,Yes,Standard,Yes,No,10.0,Google Pay,Fortnightly
CUST0668,42.0,81395.64,Female,Pants,Clothing,186.81,Miami,L,White,Fall,4.0,Yes,Same-Day,Yes,No,11.0,Credit Card,Fortnightly
CUST0669,,45175.16,Female,Pants,Clothing,173.36,Chicago,XL,White,Summer,5.0,Yes,Standard,Yes,Yes,9.0,Debit Card,Weekly
CUST0670,55.0,78809.49,Male,Jacket,Clothing,502.17,Chicago,L,Black,Summer,5.0,Yes,Same-Day,Yes,Yes,14.0,Credit Card,Weekly
CUST0671,23.0,34803.62,Female,Pants,Clothing,103.75,Los Angeles,L,Green,Summer,4.0,Yes,Standard,Yes,Yes,5.0,Credit Card,Weekly
CUST0672,61.0,81049.8,Male,Shoes,Footwear,162.05,Miami,S,Black,Fall,5.0,No,Express,Yes,Yes,15.0,Credit Card,Monthly
CUST0673,62.0,74478.28,Male,Shirt,Clothing,23.84,Miami,XL,White,Summer,5.0,Yes,Standard,Yes,No,8.0,Debit Card,Weekly
CUST0674,49.0,119103.51,Male,Jacket,Clothing,393.45,Miami,XL,Red,Spring,5.0,No,Express,No,Yes,10.0,Credit Card,Weekly
CUST0675,62.0,72504.49,Male,Pants,Unknown,154.84,New York,L,Red,Fall,5.0,Yes,Same-Day,No,Yes,8.0,Credit Card,Fortnightly
CUST0676,64.0,61411.89,Female,Pants,Clothing,128.46,Chicago,L,Blue,Spring,5.0,Yes,Express,No,No,15.0,Credit Card,Weekly
CUST0677,38.0,77445.95,Female,Pants,Clothing,248.23,Miami,S,Yellow,Spring,5.0,No,Same-Day,Yes,Yes,9.0,Credit Card,Weekly
CUST0678,33.0,63149.47,Female,Jacket,Clothing,225.84,New York,M,Blue,Fall,,Yes,Same-Day,No,Yes,3.0,Credit Card,Weekly
CUST0679,38.0,75977.2,Male,Pants,Clothing,121.41,Los Angeles,M,Red,Winter,4.0,Yes,Express,Yes,No,11.0,Apple Pay,Fortnightly
CUST0680,28.0,55608.88,Female,Jacket,Clothing,156.46,Miami,L,White,Winter,5.0,No,Express,No,No,7.0,PayPal,Weekly
CUST0681,54.0,67450.21,Female,Pants,Clothing,41.66,Miami,M,Blue,Spring,5.0,No,Standard,No,No,7.0,PayPal,Weekly
CUST0682,53.0,68427.48,Male,Shoes,Footwear,182.96,New York,M,Black,Winter,5.0,Yes,Standard,No,No,7.0,Credit Card,Monthly
CUST0683,52.0,49934.87,Male,Dress,Clothing,70.51,Chicago,M,Yellow,Summer,5.0,Yes,Express,No,No,9.0,Credit Card,Monthly
CUST0684,36.0,109991.53,Female,Shoes,Unknown,492.71,Los Angeles,M,Black,Fall,5.0,Yes,Express,Yes,No,6.0,Credit Card,Monthly
CUST0685,37.0,50122.74,Male,Jacket,Clothing,184.94,Miami,L,Yellow,Spring,5.0,No,Express,Yes,No,5.0,Credit Card,Monthly
CUST0686,35.0,61141.9,Male,Shoes,Footwear,136.43,Chicago,M,White,Summer,5.0,Yes,Express,No,Yes,8.0,PayPal,Fortnightly
CUST0687,64.0,55631.85,Male,Bag,Accessories,72.8,Los Angeles,M,Blue,Winter,5.0,No,Same-Day,Yes,Yes,11.0,Credit Card,Monthly
CUST0688,,87898.49,Male,Bag,Accessories,500.89,Houston,S,Yellow,Summer,5.0,No,Express,Yes,No,13.0,Credit Card,Weekly
CUST0689,31.0,50575.75,female,Shoes,Footwear,47.16,Houston,L,Black,Winter,5.0,Yes,Express,No,Yes,2.0,Debit Card,Monthly
CUST0690,32.0,73716.13,Male,Shoes,Footwear,170.25,Los Angeles,XL,Blue,Spring,5.0,No,,Yes,No,5.0,Debit Card,Fortnightly
CUST0691,48.0,68162.73,Male,Shirt,Clothing,135.81,New York,XL,Blue,Summer,5.0,Yes,Express,Yes,Yes,12.0,Google Pay,Monthly
CUST0692,18.0,37789.94,Male,Bag,Accessories,155.97,Los Angeles,S,Black,Fall,4.0,Yes,Same-Day,Yes,No,3.0,Debit Card,Monthly
CUST0693,20.0,26646.53,Male,Dress,Clothing,35.35,Los Angeles,S,Red,Spring,5.0,No,Standard,Yes,Yes,0.0,PayPal,Fortnightly
CUST0694,33.0,87177.24,Male,Shoes,Footwear,83.96,New York,L,Yellow,Summer,5.0,No,Standard,No,No,9.0,Credit Card,Fortnightly
CUST0695,40.0,51248.03,Male,Dress,Clothing,241.62,New York,XL,Black,,4.0,No,Standard,No,Yes,6.0,Google Pay,Fortnightly
CUST0696,28.0,59647.31,Male,Dress,Clothing,46.8,Chicago,M,White,Winter,4.0,No,Standard,Yes,No,3.0,Debit Card,Fortnightly
CUST0697,29.0,64506.65,Male,Pants,Clothing,128.6,Chicago,S,Green,Spring,5.0,No,Standard,No,Yes,6.0,PayPal,Fortnightly
CUST0698,27.0,61206.99,Female,Shoes,Footwear,261.11,New York,XL,Black,Spring,5.0,No,Same-Day,No,Yes,6.0,Credit Card,Fortnightly
,49.0,80367.81,Male,Jacket,Clothing,394.2,Houston,L,Blue,Spring,5.0,Yes,Standard,No,No,8.0,PayPal,Weekly
CUST0700,33.0,53052.69,Female,Pants,Clothing,64.51,Houston,M,Blue,Spring,4.0,Yes,Same-Day,Yes,Yes,4.0,Credit Card,Monthly
CUST0701,25.0,55657.17,Male,Shirt,Clothing,59.44,Los Angeles  ,L,Black,Winter,4.0,Yes,Same-Day,Yes,Yes,2.0,Debit Card,Monthly
CUST0702,55.0,67059.96,Male,Shoes,Footwear,236.39,Miami,S,Green,Fall,5.0,No,Standard,No,Yes,12.0,PayPal,Fortnightly
CUST0703,29.0,69458.19,Male,Dress,Clothing,47.86,Los Angeles,XL,Black,Spring,5.0,No,Standard,No,Yes,5.0,Google Pay,Fortnightly
CUST0704,41.0,119210.46,Male,Shoes,Footwear,141.8,Los Angeles,XL,Green,Winter,4.0,No,Standard,Yes,Yes,9.0,Debit Card,Weekly
CUST0705,45.0,71062.71,Female,Shirt,Clothing,173.73,Miami,XL,Green,Fall,5.0,Yes,Express,No,No,9.0,Apple Pay,Weekly
CUST0706,25.0,34452.96,Male,Shirt,Clothing,47.49,New York,XL,White,Fall,5.0,Yes,Same-Day,Yes,No,4.0,Credit Card,Fortnightly
CUST0707,45.0,82792.95,Male,Pants,Clothing,279.81,Houston,M,Yellow,Winter,4.0,No,Standard,No,Yes,10.0,Apple Pay,Weekly
CUST0708,53.0,149492.73,Female,Dress,Clothing,138.75,Los Angeles,M,Blue,Spring,4.0,No,Express,Yes,No,17.0,Debit Card,Weekly
